,shortcode,post_type,username,like,comment,object_1,object_2,object_3,object_4,object_5,object_6,id,category_name,follower,following,ar_effect,type_business,type_professional,verified,reel_count,reel_avg_view,reel_avg_comment,reel_avg_like,reel_avg_duration,reel_frequency,media_count,media_avg_comment,media_avg_like,media_frequency
358,CrDQMUds6os,GraphImage,deepikapadukone,1125503,2780,4 people,child,sarong,No Object,No Object,No Object,572299277,Artist,73804479,184,False,False,True,True,73,2454183.0,2600.416667,369430.3333,321.796,26.19895321,401,858.3333333,419957.25,0.650404264
359,CrDPuqqsPDF,GraphImage,deepikapadukone,279149,416,temple,hallway,No Object,No Object,No Object,No Object,572299277,Artist,73804479,184,False,False,True,True,73,2454183.0,2600.416667,369430.3333,321.796,26.19895321,401,858.3333333,419957.25,0.650404264
360,CrDPg8Ksm0x,GraphImage,deepikapadukone,241007,356,chandllier,No Object,No Object,No Object,No Object,No Object,572299277,Artist,73804479,184,False,False,True,True,73,2454183.0,2600.416667,369430.3333,321.796,26.19895321,401,858.3333333,419957.25,0.650404264
361,CqVr0nTOeDq,GraphSidecar,shawnmendes,3056346,13407,1 person,biceps,boat,lake,boathouse,No Object,212742998,Musician,72190847,1535,True,False,True,True,599,2609301.75,5217.416667,864389.6667,201.50775,26.55496337,2556,11377.08333,2050436.583,12.09125645
362,CqRcGvjOPnz,GraphSidecar,shawnmendes,2613638,13336,5 people,Stone Henge,No Object,No Object,No Object,No Object,212742998,Musician,72190847,1535,True,False,True,True,599,2609301.75,5217.416667,864389.6667,201.50775,26.55496337,2556,11377.08333,2050436.583,12.09125645
363,Cp2-dHROkUc,GraphSidecar,shawnmendes,2122092,9130,1 person,flag,No Object,No Object,No Object,No Object,212742998,Musician,72190847,1535,True,False,True,True,599,2609301.75,5217.416667,864389.6667,201.50775,26.55496337,2556,11377.08333,2050436.583,12.09125645
364,CpvpYy6usVz,GraphSidecar,shawnmendes,4779623,29736,1 person,dinner jacket,No Object,No Object,No Object,No Object,212742998,Musician,72190847,1535,True,False,True,True,599,2609301.75,5217.416667,864389.6667,201.50775,26.55496337,2556,11377.08333,2050436.583,12.09125645
365,CpQdxQTvq4w,GraphSidecar,shawnmendes,2864021,13477,1 person,guitar,No Object,No Object,No Object,No Object,212742998,Musician,72190847,1535,True,False,True,True,599,2609301.75,5217.416667,864389.6667,201.50775,26.55496337,2556,11377.08333,2050436.583,12.09125645
366,Ck_VFPYvXDW,GraphImage,shawnmendes,1853460,8141,No Object,No Object,No Object,No Object,No Object,No Object,212742998,Musician,72190847,1535,True,False,True,True,599,2609301.75,5217.416667,864389.6667,201.50775,26.55496337,2556,11377.08333,2050436.583,12.09125645
367,CrXgMwctzdM,GraphSidecar,katrinakaif,2072987,9156,1 person,makeup,No Object,No Object,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
368,CqVlSnHOL93,GraphSidecar,katrinakaif,1037570,5004,2 people,leather,briefcase,purse,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
369,CqRmrZPNwOK,GraphSidecar,katrinakaif,1780603,3832,2 people,child,makeup,people smiling,outdoors,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
370,CpfA_ZUtjPd,GraphSidecar,katrinakaif,4932871,9854,2 people,people smiling,No Object,No Object,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
371,CpWyGasNJ8_,GraphSidecar,katrinakaif,2059331,8425,1 person,drawstring,No Object,No Object,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
372,CpHgCYzPU0S,GraphImage,katrinakaif,3133138,11431,1 person,hair,makeup,No Object,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
373,CpFA7JzNpDw,GraphImage,katrinakaif,2115102,8642,1 person,miniskirt,apron,dress,fishnet stockings,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
374,CohGjBsNdhg,GraphImage,katrinakaif,2315242,7755,one or more people,makeup,sleepwear,sundress,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
375,CnvwtzqNCb7,GraphImage,katrinakaif,3043896,10071,No Object,No Object,No Object,No Object,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
376,CnFQm-6tEab,GraphImage,katrinakaif,1761256,5972,No Object,No Object,No Object,No Object,No Object,No Object,3562982855,Actor,71992299,530,False,False,True,True,241,6234984.833,4819.083333,802028.9167,37.67483333,21.23016956,1074,6968.5,2059398.75,9.682331762
377,CrcMBLnpQGh,GraphSidecar,sooyaaa__,3590265,15253,2 people,concert,text,No Object,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
378,CrJAlbrLUXn,GraphSidecar,sooyaaa__,7153030,76521,1 person,hair,top,text,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
379,CrI-dG4LZNO,GraphSidecar,sooyaaa__,5214608,23786,6 people,concert,No Object,No Object,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
380,CrH8xTjrGKi,GraphSidecar,sooyaaa__,6299581,40599,1 person,hair,dress,baby's-breath,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
381,CrCKtWXveKH,GraphImage,sooyaaa__,2902742,16257,signboard,road,text,No Object,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
382,Cq8AyL_r_Pu,GraphSidecar,sooyaaa__,4246948,31402,1 person,child,No Object,No Object,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
383,Cq4ULMkJLvx,GraphSidecar,sooyaaa__,6246522,28208,2 people,miniskirt,top,text,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
384,Cq4UA2IpdCj,GraphSidecar,sooyaaa__,3922195,17515,1 person,hair,No Object,No Object,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
385,Cq4T4A6pAuW,GraphSidecar,sooyaaa__,5052720,21511,1 person,hair,bra,No Object,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
386,CqzyT4Ppk4t,GraphSidecar,sooyaaa__,4951466,24305,1 person,balloon,cake,prairie gentian,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
387,Cqzuy-BJEjG,GraphSidecar,sooyaaa__,4625558,20295,1 person,costume,text,No Object,No Object,No Object,8011506095,Artist,71884756,0,False,False,True,True,47,5631364.417,43874.25,3201865.917,21.78308333,38.4862376,1010,27465.0,4741959.083,1.437555967
388,CrbEmNxtnk_,GraphSidecar,psg,222928,342,1 person,playing football,playing soccer,stadium,text,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
389,Cra3Xa3tUpT,GraphSidecar,psg,198791,409,1 person,playing football,playing soccer,stadium,No Object,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
390,CrYBl-noYT2,GraphSidecar,psg,862073,1575,2 people,people playing football,people playing soccer,stadium,No Object,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
391,CrVqaeNoPNI,GraphSidecar,psg,153883,248,1 person,playing football,playing soccer,stadium,text,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
392,CrVdgl2Ikn1,GraphSidecar,psg,181125,191,1 person,playing football,playing soccer,stadium,No Object,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
393,CrVNQdiohTZ,GraphImage,psg,284075,421,3 people,people playing soccer,people playing football,No Object,No Object,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
394,CrT-6FsrVvZ,GraphImage,psg,382759,1130,5 people,people playing soccer,people playing football,stadium,text,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
395,CrT5SzLIW6Z,GraphSidecar,psg,353423,366,1 person,playing football,playing soccer,stadium,No Object,No Object,232024162,Sports,70453168,105,True,True,True,True,1684,1465872.417,848.5833333,315947.6667,46.95025,12.19010846,11432,957.25,407092.5833,0.25336913
396,CrEw_mjP9CD,GraphImage,emmawatson,3932988,19112,1 person,makeup,dress,fishnet stockings,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
397,CrEw7xqPbTG,GraphImage,emmawatson,1226778,1799,1 person,makeup,overcoat,suit,turtleneck,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
398,CrEw5BcvaP2,GraphImage,emmawatson,1170163,1533,1 person,makeup,turtleneck,fishnet stockings,magazine,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
399,CrEw26NP9zE,GraphImage,emmawatson,2305145,4115,1 person,makeup,hat,headscarf,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
400,CrEwse0v1mV,GraphImage,emmawatson,3130858,5854,1 person,top,miniskirt,outdoors,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
401,CmLylLcyNME,GraphImage,emmawatson,549729,1523,No Object,No Object,No Object,No Object,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
402,CmLyh30ST1Z,GraphImage,emmawatson,1226165,2930,No Object,No Object,No Object,No Object,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
403,CmLydAHyJ-W,GraphImage,emmawatson,443031,442,No Object,No Object,No Object,No Object,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
404,Cl6UaQytahp,GraphImage,emmawatson,455845,547,No Object,No Object,No Object,No Object,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
405,Cl6UYqntj4S,GraphImage,emmawatson,871253,1106,No Object,No Object,No Object,No Object,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
406,Cl6UTwithef,GraphImage,emmawatson,418062,341,No Object,No Object,No Object,No Object,No Object,No Object,1418652011,Public figure,70869669,78,False,False,True,True,56,2606172.583,6638.583333,726993.5833,82.68008333,5.784820188,423,3887.916667,1555162.667,11.66666882
407,CrK7Iw5SkhT,GraphSidecar,roses_are_rosie,8921507,78781,3 people,text,No Object,No Object,No Object,No Object,8004108750,Artist,70571837,0,False,False,True,True,86,7249740.083,31195.16667,3615938.417,36.58591667,27.32120288,912,57444.33333,6781375.75,3.51422991
408,CrFJtOTL5Jh,GraphSidecar,roses_are_rosie,5620421,59609,1 person,blonde hair,parka,No Object,No Object,No Object,8004108750,Artist,70571837,0,False,False,True,True,86,7249740.083,31195.16667,3615938.417,36.58591667,27.32120288,912,57444.33333,6781375.75,3.51422991
409,CqAcVr4Sn10,GraphSidecar,roses_are_rosie,6769800,61100,1 person,blonde hair,miniskirt,dress,top,chemise,8004108750,Artist,70571837,0,False,False,True,True,86,7249740.083,31195.16667,3615938.417,36.58591667,27.32120288,912,57444.33333,6781375.75,3.51422991
410,Cp6wPheS6YU,GraphSidecar,roses_are_rosie,6554666,71398,1 person,makeup,fishnet stockings,costume,dress,No Object,8004108750,Artist,70571837,0,False,False,True,True,86,7249740.083,31195.16667,3615938.417,36.58591667,27.32120288,912,57444.33333,6781375.75,3.51422991
411,Cp6u4q1yi6g,GraphSidecar,roses_are_rosie,6838205,40449,1 person,airplane,suit,No Object,No Object,No Object,8004108750,Artist,70571837,0,False,False,True,True,86,7249740.083,31195.16667,3615938.417,36.58591667,27.32120288,912,57444.33333,6781375.75,3.51422991
412,Cpr-9xzyoFl,GraphSidecar,roses_are_rosie,7790469,66260,1 person,blonde hair,makeup,miniskirt,dress,No Object,8004108750,Artist,70571837,0,False,False,True,True,86,7249740.083,31195.16667,3615938.417,36.58591667,27.32120288,912,57444.33333,6781375.75,3.51422991
413,CpnYvIiSlM0,GraphSidecar,roses_are_rosie,8134780,41077,1 person,concert,text,No Object,No Object,No Object,8004108750,Artist,70571837,0,False,False,True,True,86,7249740.083,31195.16667,3615938.417,36.58591667,27.32120288,912,57444.33333,6781375.75,3.51422991
414,CrJBkVcMarG,GraphSidecar,justintimberlake,981004,21039,1 person,clarinet,oboe,flute,saxophone,horn,303054725,Artist,69331370,1139,False,False,True,True,270,3199225.417,4137.416667,283224.1667,50.2885,42.63480861,798,6826.25,703187.4167,17.81070304
415,Cqqan7RurWt,GraphSidecar,justintimberlake,279989,1619,2 people,text,No Object,No Object,No Object,No Object,303054725,Artist,69331370,1139,False,False,True,True,270,3199225.417,4137.416667,283224.1667,50.2885,42.63480861,798,6826.25,703187.4167,17.81070304
416,CkZojwNs_wX,GraphImage,justintimberlake,2035950,15856,No Object,No Object,No Object,No Object,No Object,No Object,303054725,Artist,69331370,1139,False,False,True,True,270,3199225.417,4137.416667,283224.1667,50.2885,42.63480861,798,6826.25,703187.4167,17.81070304
417,Cj6XYb_v5c5,GraphSidecar,justintimberlake,1853796,10483,No Object,No Object,No Object,No Object,No Object,No Object,303054725,Artist,69331370,1139,False,False,True,True,270,3199225.417,4137.416667,283224.1667,50.2885,42.63480861,798,6826.25,703187.4167,17.81070304
418,CjgI3BYJ0JE,GraphSidecar,justintimberlake,242022,3060,No Object,No Object,No Object,No Object,No Object,No Object,303054725,Artist,69331370,1139,False,False,True,True,270,3199225.417,4137.416667,283224.1667,50.2885,42.63480861,798,6826.25,703187.4167,17.81070304
419,CrYIIVHLuZM,GraphImage,karimbenzema,781853,4,2 people,beard,people playing soccer,people playing football,stadium,No Object,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
420,CrRGR0crUme,GraphImage,karimbenzema,1968046,7,1 person,beard,playing soccer,playing football,No Object,No Object,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
421,CrGgfF2IxAQ,GraphImage,karimbenzema,1678381,11,1 person,beard,No Object,No Object,No Object,No Object,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
422,Cq86QrRr92G,GraphImage,karimbenzema,1246048,22,2 people,people playing football,people playing soccer,cleats,stadium,text,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
423,Cq3UUUirzqw,GraphImage,karimbenzema,1029903,11,1 person,beard,biceps,treadmill,sling,No Object,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
424,Cqq5ffWobHm,GraphSidecar,karimbenzema,2224367,45,3 people,people playing football,people playing soccer,cleats,crowd,stadium,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
425,CqlSzdfL_Ob,GraphImage,karimbenzema,1661366,13,2 people,beard,baby,people smiling,No Object,No Object,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
426,CqirL94L_dw,GraphImage,karimbenzema,1259936,34,1 person,playing football,playing soccer,crowd,stadium,text,1234301500,Athlete,69323145,135,False,True,True,True,259,2568399.167,3574.583333,620801.4167,33.41625,10.03204969,2117,16.75,1506191.917,3.879308779
